title,label
照片稱這是小學課本在教萊克多巴胺是高蛋白質食品...,1
防疫旅館轉換一般旅館空窗期 王國材：正研擬補貼方案,0
假如發生交通意外事要說視線不好或疲勞駕駛或閃神絕對不能說生病或心臟疾病發作保險公司有可能用這個不理賠...汽機車產物保險因生病疾病出事故是不理賠的,1
澳門升級防疫 9日起禁止外籍客機載客赴澳,0
中市開設嬰幼兒疫苗快打站 10月8、9日接種,0
媒體報導德媒：華為沒發現後門在美國思科卻發現了10個、德媒：思科比華為更不安全,1
義大利增156人病故 單日確診逾12.6萬例再破紀錄,0
影片宣稱：大陸水災嚴重...大水沖了龍王廟水淹金山寺這些預言現在都驗證了,1
影片宣稱加拿大沙克奇萬省6/16冰雹下得和網球一樣大殺傷力太強了許多野生動物都被砸死了,1
最新研究：炸薯條比生菜沙拉還健康,1
Omicron亞變種進入廣東 傳播力更強,0
烏克蘭俄占區公投將結束 看普亭如何實現併吞三部曲,0
20大前股市也得穩 中國要求避免大量拋售股票,0
華郵：美擬增購數以百萬計輝瑞疫苗 捐贈全世界,0
陸CDC專家預言 今冬全球將出現第六波新冠疫情大流行,0
指揮中心若解散 疫苗、藥物不能用蘇益仁：兩回事,0
一段影片搭配文字宣稱外國人無意間拍攝到的恐怖哦！,1
影片宣稱美國完了！白宮拼命封鎖消息！美國疫苗首次出現接種者大批死亡！聯合國直接宣布！拋棄美國疫苗！用中國的,1
外媒報導：解放軍蘇35在台海攔截台軍四架F16後者雷達失明倉皇逃竄,1
文章今天才知道豬肉上蓋紅章和藍章的區別圓形的蓋章代表鑑驗合格藍色是公豬紅色是母豬；三角形的蓋章不建議購買....,1
美研究：孕婦感染COVID-19 大幅提高死產風險,0
陳時中競總大會挨批謀財害命 蘇貞昌：有天理嗎,0
本土+281 境外+78,0
新冠輕症也可能有後遺症 研究曝這類人風險最大,0
反對！反對...台幣改版需花費500億元將由全民買單,1
未接到的電話•都不要回撥•..如果你回撥就會先損失美金 15 至 30元...全都可能來自 ISIS...這電話...接了就要付$79000 元...,1
影片教學關閉Letter Sealing（點對點加密）、拒絕外部應用程式存取、不允許提供使用資料以保護個人資訊,1
吃冷的米飯能抗腸癌,1
她確診Omicron康復曝驚人後遺症 每天包尿布母幫擦屁股,0
截至目前的統計數據不丹還沒有人感染COVID-19。這證明素食主義對整個世界尤其是不丹王國的和平作出了巨大貢獻...,1
每天吃一顆血管清道夫-洋蔥防治心臟病血管清得超乾淨...吃洋蔥能增加骨質密度、防癌症、防痛風、降血糖、降血壓,1
英單日逾18萬人確診 再創新高紀錄,0
驚人！新冠病毒1滴就中鏢 感染後第5日擴散力最強,0
估10月13日改0+7 飯店業：可望帶動住房率,0
台灣新增愛滋以每天約6人的速度持續增加中其中近九成為男男性行為,1
照片這是沙烏地阿拉伯王儲與美國總統拜登見面的手勢老沙guts有種！,1
影片東加海底火山爆發造成海嘯....有人大玩自拍險被巨浪捲走,1
影片宣稱它（枸杞菊花茶、檸檬水、葡萄乾水）是天然的肝臟清道夫！連續吃4天排出80%肝臟毒素,1
日本富士山有一種叫做《笠雲》的自然現象 1、2層的笠雲常見4、5層確實很罕見,1
台灣有些護士基本觀念Fake以往很多預防針都是皮下注射所以手臂可以插腰著注射...新冠疫苗是肌肉注射所以為了避免橈骨神經受傷手臂要放下垂姿勢來打,1
新冠變種病毒並非一般藥物就會殺死源自於厄瓜多印地安人的12288救命湯可治療新冠肺炎,1
報告：中共20大後鬆綁清零政策說法過於樂觀,0
圖文25個國家宣布提高台灣的旅遊危險等級...日本等國已私底下聯系中國外交部要求其在可能爆發的戰爭中設法保障本國公民的安全...目前已經進入二級戰備狀態,1
吃素的人真的可以預防新冠肺炎已經有科學根據請轉發...聯合國向全人類發出了盡量吃素,1
南投次世代疫苗開打 亂成一團,0
長榮恢復直飛峇里島 印尼官員期待台灣旅客,0
確診逃出荷蘭隔離飯店 被捕伴侶：待遇如狗一般,0
醫曝免疫負債兒童急診人滿為患 王必勝：恢復急診常態,0
輝瑞5歲以下兒童COVID-19疫苗 已向美遞批准申請,0
傳言照片稱裴洛西訪台踩中共紅線屏東民眾擔憂安全高舉五星旗迎接解放軍,1
美國常駐聯合國大使 Kelly Craft 乘坐飛住台灣的C-40B客機...起飛後卻臨時被叫回華盛頓...原來Kelly Craft的飛機一起飛中國兩支機群飛向台灣東部外海巡航,1
他叫何叡君今年才八歳2歲時就得了先天性心臟病患...騰訊公益已經簽了合同！只要這條訊息被轉一次騰訊公益就會向何叡君捐出1毛錢,1
快篩劑放冰箱不然會壞掉、冰箱的冷藏區可以調到4度以上來存放、家中如果有快篩試劑的！麻煩請注意快篩劑有保存條件！大家大概都忽略了保存條件為攝氏2度到30度所以麻煩各位買回來的快篩劑記得放冷藏室保存,1
新冠確診病例 本土新增160例,0
新冠口服藥將問世 專家警告：不能代替疫苗,0
咳嗽喉嚨癢不是Covid-19！ 小心蕎麥過敏症 嚴重恐休克,0
圖片宣稱一位護士在摘掉口罩和眼鏡罩後在紫外線下顯出臉上仍有殘留的病毒...,1
影片全世界最臭的毒氣屁  動物界最先進的逃脫裝備被眼尖的攝影師拍攝存證讓頂尖的獵豹都望食興嘆,1
NBA》黃蜂疑4球員確診 球弟共3位先發遭隔離,0
快篩劑難買這個免費的美國傳來的 自己快篩 屏住呼吸 看住紅圈轉圈 4圈-正常 6圈-很好 8圈-很強 10圈-超強,1
影片：崔台菁70歲壽宴與他兒子的開場舞非常精彩,1
文章昨天德國在持續6分鐘的熱烈掌聲中向梅克爾告別,1
影片俄羅斯打烏克蘭傘兵、俄羅斯傘兵入侵烏克蘭！,1
新冠疫情究竟何時結束,0
牛番茄分為公母六葉為公五葉為母。公的比較酸母的比較甜。蘋果、柑橘、柚子都有公母之分,1
火星的小恆星今晚靠近地球極度危險的、高輻射的宇宙射線將會貼近地球而通過今晚一定要關閉手機,1
美國《紐約時報》震撼對比美中轟動白宮高層,1
《台北股市》焦點股-記憶體三雄,0
桃園關懷包明天起多加1劑快篩 30日設14處疫苗站,0
苗栗縣今新增681例 30日前接種可獲洗碗精等衛教品,0
影片喝熱水即能不患癌...日本專家提出殺死癌細胞的新方法竟然如此簡單！原來就是經常喝溫熱水,1
OECD：為戰爭付出代價 世界經濟將放緩,0
好消息！新病毒不耐高溫。冠狀病毒在56攝氏度、30分鐘就死亡了...新病毒怕酒精醫用酒精消毒是有效的...人在家裡時可以把暖氣和空調都開著,1
澳洲紐西蘭Omicron亞變種入侵 疫情恐升溫,0
直播／今本土新增28513例、56死 境外移入增272例,0
韓批准首支國產COVID-19疫苗 需打2劑可冷藏儲存,0
BA.5延燒本土飆破5萬例 羅一鈞帶你複習快篩陽性怎麼辦,0
流感疫苗10月1日開打 竹縣府籲左流感右新冠雙重保護,0
台灣特色雜糧錢景好 產業策略聯盟成立創三贏,0
印度的疫情嚴重...敬拜的偶像絲毫不能幫助他們...全國正在摧毀偶像,1
莫德納次世代雙價疫苗2階段開打 基隆周六日設大型接種站,0
苗縣+928例 人口占比確診率逼近25％,0
世界衛生組織現任總幹事譚德塞已被國際刑警組織逮捕,1
影片全球第一架永不降落的飛機酒店,1
請大家注意：剛才有人接到電話問他有沒有接種疫苗。 如果已接種疫苗請按 1 ; 如果還沒打過疫苗按2。 結果按了1手機被屏蔽了,1
COVID-19快篩套組飆至萬餘元 澳洲徹查遏止囤貨,0
照片奧運金牌郭婞淳的手繭是長這樣子的,1
在美國司法部網站看到一份文件看到一家政治公關公司幫助我國聯繫遊說裴洛西多達16次共花9400萬元,1
影片稱復興小學的國慶遊行。po上網兩小時便被網軍刪掉了。看來台灣新聞已經全面封鎖,1
高端買500萬劑 要銷毀三分之一,0
境外生7天自主防疫 無症狀、快篩陰可入班上課,0
政府同意向美國進口16.5億美元的大豆都是基因改造大豆美國人都不吃牛馬羊牲畜吃的賣給我們吃,1
影片稱高雄愛河家樂福發生車內竊盜案,1
上任百日  港特首李家超：抗疫措施欲速則不達,0
女童染疫竟癱瘓、不能說話 臥床1個月現況曝 醫全嚇傻：沒見過,0
日本研究 染疫死亡率低可能跟腸道細菌有關,0
公費流感疫苗開打 南市衛生局：和新冠肺炎疫苗施打不衝突,0
影片宣稱西雅圖自治區内黑人宣稱要殺了白人和Chinese！華人出入要謹慎晚上最好不要外出,1
影片宣稱德國廢青想學香港暴徒破壞地鐵！看看西方如何處理同類事情,1
法總理染疫 比利時總理4部長急隔離,0
重要信息：新冠肺炎病毒是一種大病毒。 病毒的直徑為400-500微米...,1
影片搭配標題宣稱3月 6 日中南海軍事內鬥出逃的戰機在天津武清區域被擊落百姓遭殃,1
中國將承認新冠病毒來自P4實驗室、多位專家：病毒或來自武漢P4實驗室,1
選票印兩倍份數票箱也準備兩倍數...其實已經做好另外一份只要投完票就會有貨車送到中選會另一份投票所的不管是幾票全載入焚化爐燒掉。然後由媒體對外宣稱...通過罷韓了,1
訪台進退兩難 專家教裴洛西一招緩解美中風暴,0
染疫兒童康復後 恐有多重器官發炎、長期新冠後遺症,0
移工12月1日起須投保COVID-19醫療保險,0
影片宣稱不要換大尺寸電視也不必再買投影機了世界各電視機工廠將陸續停產關閉是5G新科技手機的功能來臨,1
白宮官員稱拜登重症風險低 賀錦麗列密切接觸者,0
衝疫後商機 星野集團為訪日旅客提供免費醫療保險,0
研究：寮國蝙蝠冠狀病毒傳人結構極似COVID,0
佛奇：冬天恐有COVID-19新變異株 可能更易傳播,0
今天英國《太陽報》 刊登了比爾蓋茨的公開信,1
影片宣稱​​知道阿拉伯的電視台如何轉播奧運嗎一個不允許女人暴露身體的國家原來他們是這樣轉播,1
影片水下火山爆發...上週日印度尼西亞蘇門答臘的火山爆發錄像。請耐心等待15秒見證高潮震撼絕對刺激,1
影片宣稱法治美國亂了...休士頓槍店的鐵門被卡車綁繩索拉垮很多人衝進去搶了很多長槍短槍,1
投票所改變地點、投票不能帶手機、國外回來投票要帶台灣護照都是新的規定,1
影片和說明宣稱：数萬韓國人上街游行要求驅逐中國人！現在中國人在世界上就是病毒的代名詞......全球排華愈演愈烈。文在寅要完蛋嘍,1
吃清冠一號有病治病、無病強身,1
『公投』是國民主權最高的展現位階『高於憲法』,1
為什麼吃芋頭就不會得癌症...調整人體的酸鹼平衡...增強人體的免疫功能防治癌瘤作用非常好,1
Omicron肆虐 英格蘭疫情盛行率1月達高峰,0
新聞影片暴徒快閃募捐 實則打劫逼人交過路費,1
血糖高的人每週堅持吃它（香菇）血糖輕鬆降下來一生遠離糖尿病,1
行銷線上／OMO全通路經營 三關鍵策略,0
疫苗覆蓋率86％病例仍增 丹麥重新實施健康通行證,0
112年度基本工資補貼方案 有望不再區分業別,0
有尿尿的衝動但無法排尿...可以站起來高舉雙手大力跳躍當跳了5到6次終於尿出來了,1
移轉訂價申報時間 台商要留意各國變化,0
遊子貼心疫苗 澎縣府連假機場開設快打站,0
第4劑打高端醫分析mRNA效果最優、諾瓦瓦克斯次之,0
影片緊急發布！救你家小孩一命...瑞德西韋是由蛇毒所創造出來的藥美國有很多的用瑞德西韋來治療的都死了、疫情開始整個死亡率才大概0.38%自從疫苗在2020年開打後死亡率竟然莫名其妙飆升,1
桌球國手林昀儒傳感染新冠肺炎 在桃機採檢陽性,0
俄羅斯新增近3.8萬例COVID-19確診 再創新高紀錄,0
圖卡蔡英文：因應烏克蘭情勢我向全體國人做出三大承諾,1
影片宣稱是9月18日地震時台北101大樓劇烈搖晃,1
重磅！中共的滅頂之災終於開啟美軍上將比王毅搶先一步到了蒙古國將簽署軍事協議將在蒙古設立中程導彈,1
睽違兩年 聯合國大會在世界分裂下恢復舉行,0
從打噴涕到癌症的9個步驟……存在卻被你忽略了！ 看過了就知道為什麼不建議輕易去吃藥、打針、輸液了,1
圖卡張忠謀董事長看不下去呼籲國民黨不要再鬧了要搞垮台灣嗎公投  四個不同意 台灣更有力,1
新的偷車方式...您到停車場 打開您的汽車且坐進去...當您看到後視鏡...有一張信函紙被貼在後窗的中間。...打開車門並且下車去拿下那張紙...偷車賊突然冒出來跳進您的座車並且開跑,1
中國過度防疫 多地1人染疫全面封鎖惹民怨,0
郵輪上爆發新冠疫情 巴西暫停有關業務,0
挪威國王哈拉德確診COVID-19 症狀輕微休養數日,0
多餵飽10億人 芬蘭研究：替換家畜飼料是解方,0
印度今年手機產值 挑戰逾50億美元,0
圖片宣稱如何識別基因改造玉米12排的玉米是非基因改造多於12排14排16排都是基因改造,1
木瓜是百藥之王美國農業部公布日後腫瘤的新治療方法,1
繼美國後 聯大總辯論歐盟提及台海穩定,0
唐獎生技醫藥獎得主勉勵學子 失敗能學到更多,0
